system,source_file,cp_index,start_line,signature,cp_type,corresponding_nucleus,position_bohr,position_angstrom,density_of_all_electrons,density_of_alpha_electrons,density_of_beta_electrons,spin_density_of_electrons,lagrangian_kinetic_energy_g_r,g_r_in_x_y_z,hamiltonian_kinetic_energy_k_r,potential_energy_density_v_r,energy_density_e_r_or_h_r,laplacian_of_electron_density,electron_localization_function_elf,localized_orbital_locator_lol,local_information_entropy,interaction_region_indicator_iri,reduced_density_gradient_rdg,reduced_density_gradient_with_promolecular_approximation,sign_lambda2_rho,sign_lambda2_rho_with_promolecular_approximation,corr_hole_for_alpha_ref,source_function_ref,wavefunction_value_for_orbital_1,average_local_ionization_energy_alie,van_der_waals_potential_probe_atom,delta_g_under_promolecular_approximation,delta_g_under_hirshfeld_partition,user_defined_real_space_function,esp_from_nuclear_charges,esp_from_electrons,total_esp,norm_of_gradient_is,total,eigenvalues_of_hessian,determinant_of_hessian,ellipticity_of_electron_density,eta_index,stiffness,eigenvalues_of_stress_tensor,stress_tensor_stiffness,stress_tensor_polarizability
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,56,3843,"(3,-1)",bond,,5.450320720508,2.884185517405,0.2763068465,0.1381534232,0.1381534232,0.0,0.04270804943,0.008970265899,0.2781370817,-0.3208451311,-0.2781370817,-0.9417161291,0.9841447722,0.8873916927,0.006829745597,1.554091988e-15,100.0,100.0,-0.2763068465,-0.1793649105,-6.400626447e-09,0.004924688696,2.390968836e-06,0.5895316558,7644012176.0,0.2872509183,0.5054911685,1.0,27.65213629,-26.84142233,508.7311,3.775787397e-16,-0.9417161291,0.4855130932,0.2472403029,0.009221,1.476561,1.46307,0.1140721808,1.909298,0.523753
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,57,3913,"(3,+1)",ring,,-0.278586806077,-0.147421789034,0.02288864231,0.01144432115,0.01144432115,0.0,0.02527520318,0.001448698888,-0.003031515136,-0.02224368804,0.003031515136,0.1132268733,0.04205444275,0.1732857147,0.0007693775199,4.071388255e-15,1.588525471e-15,0.2092035064,0.02288864231,0.03563239478,-2.112042907e-07,-0.0007218414029,3.797937225e-05,0.6679053395,238355.6415,0.05979883434,0.04882587325,1.0,33.4756237,-33.40155151,46.48104,6.387406486e-17,0.1132268733,0.1229851302,-4.370218271e-05,-2.668709,0.197999,0.118654,-0.00478640585,1.876792,0.532824
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,58,3982,"(3,-1)",bond,,-0.344878294389,-0.182501733926,0.3019945444,0.1509972722,0.1509972722,0.0,0.09015495935,0.05151482715,0.3089940041,-0.3991489635,-0.3089940041,-0.8753561792,0.949336529,0.8123556788,0.00736881349,1.803526706e-16,100.0,100.0,-0.3019945444,-0.2088450949,-0.01649378523,0.02947411072,2.879269697e-06,0.7135754375,130689445.0,0.4074001217,0.552188728,1.0,42.34066231,-41.49029422,533.6145,4.831940576e-17,-0.8753561792,0.316999913,0.1120761887,0.156663,2.017304,1.744072,0.06857968187,3.517983,0.284254
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,59,4052,"(3,-1)",bond,,-5.120912383409,-2.709870132331,0.2758010588,0.1379005294,0.1379005294,0.0,0.04221257262,0.01891430226,0.2769305381,-0.3191431107,-0.2769305381,-0.9388718618,0.9844113306,0.8882497634,0.00681904828,2.464382866e-15,100.0,100.0,-0.2758010588,-0.1787122002,-3.276414685e-08,0.005099900181,1.179484883e-07,0.5879205921,7683243355.0,0.2874714385,0.5058129975,1.0,29.33565201,-28.5299397,505.5925,5.975354869e-16,-0.9388718618,0.485418049,0.2461746263,0.009367,1.473914,1.460237,0.1138468172,1.903912,0.525234
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,60,4122,"(3,+1)",ring,,-0.40281911323,-0.213162694837,0.02040653524,0.01020326762,0.01020326762,0.0,0.02799643631,0.002911778194,-0.004014773798,-0.02398166251,0.004014773798,0.1280448404,0.0238257404,0.1351605946,0.0006943097451,2.175396469e-15,8.718101611e-16,0.007848335699,0.02040653524,0.04847780419,-7.591328741e-06,-0.001249528901,-1.482607487e-05,0.8695616212,84924.76407,0.07377521912,0.04252162577,1.0,38.93808103,-38.75301563,116.1304,3.008047017e-17,0.1280448404,0.07117017672,-6.954532379e-05,-1.195511,0.194211,0.993347,-0.007262365944,1.277585,0.782726
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,61,4191,"(3,-1)",bond,,-0.274863085265,-0.145451280841,0.02320155818,0.01160077909,0.01160077909,0.0,0.02220306927,0.001086865931,-0.00241358739,-0.01978948188,0.00241358739,0.09846662663,0.05617405645,0.1961878331,0.0007787706947,1.947990688e-15,7.576393892e-16,0.2154276073,-0.02320155818,0.0314667637,-3.824450672e-07,-0.0006132796958,2.131940566e-05,0.6047672172,548702.3869,0.05767475563,0.0496282369,1.0,32.42218414,-32.37110096,32.0552,3.102099645e-17,0.09846662663,0.1365937256,4.215881771e-05,1.269195,0.193747,0.085381,-0.002663543985,3.299484,0.303078
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,62,4261,"(3,-1)",bond,,-0.295554766324,-0.156400846912,0.2795343458,0.1397671729,0.1397671729,0.0,0.06710324818,0.03343522957,0.2670039978,-0.334107246,-0.2670039978,-0.7996029985,0.9631539342,0.836427183,0.006897928998,9.935823602e-16,100.0,100.0,-0.2795343458,-0.1897475392,-4.770680667e-05,0.007560976546,-4.983265102e-05,0.7056332068,88906935.53,0.3449123168,0.5195162739,1.0,40.08865706,-39.31242997,487.0903,2.445020847e-16,-0.7996029985,0.3289943499,0.10448316,0.10893,1.803817,1.626629,0.06613326811,3.034195,0.329577
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,63,4331,"(3,-1)",bond,,3.183787438763,1.684787756953,0.2465748996,0.1232874498,0.1232874498,0.0,0.05737499692,0.011530398,0.2131572017,-0.2705321987,-0.2131572017,-0.6231288193,0.9592409209,0.8291203909,0.006195087869,9.593094919e-16,100.0,100.0,-0.2465748996,-0.175768705,-6.100674887e-10,0.00342231361,-8.850150522e-07,0.6124521481,57054615.29,0.338428102,0.4675983907,1.0,32.04841393,-31.42523486,391.0511,2.056375841e-16,-0.6231288193,0.311763912,0.06812085587,0.009309,1.506306,1.492414,0.06623338974,2.548316,0.392416
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,64,4401,"(3,-1)",bond,,-0.364910765544,-0.193102461139,0.3019379327,0.1509689663,0.1509689663,0.0,0.09013719453,0.05152091419,0.3088914096,-0.3990286041,-0.3088914096,-0.8750168602,0.9493254255,0.8123380881,0.007367634303,1.403410345e-16,100.0,100.0,-0.3019379327,-0.2088188833,-0.01714560652,0.02960431228,3.507418789e-06,0.7135124865,130605558.1,0.407404128,0.5521033104,1.0,42.35009121,-41.49990432,533.5008,3.75918863e-17,-0.8750168602,0.3169675966,0.1119937726,0.156826,2.017013,1.743575,0.06857542165,3.517439,0.284298
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,65,4471,"(3,-1)",bond,,-0.427434440885,-0.226188565271,0.2393991784,0.1196995892,0.1196995892,0.0,0.129204146,0.05394840773,0.2705488074,-0.3997529535,-0.2705488074,-0.5653786455,0.8079341828,0.6722542887,0.006040051976,1.849410544e-16,100.0,100.0,-0.2393991784,-0.2237168546,-1.014026163e-06,0.003594039905,-3.056180957e-06,0.7902975543,1031255522.0,0.2201794098,0.3364932029,1.0,38.63022166,-37.50767157,704.4114,3.837675508e-17,-0.5653786455,0.3148233043,0.06097502411,0.01351,1.40731,1.38855,0.03727970661,5.865451,0.17049
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,66,4541,"(3,-1)",bond,,-5.268020295257,-2.787716286824,0.2757892566,0.1378946283,0.1378946283,0.0,0.04221752941,0.01892265001,0.2769166582,-0.3191341876,-0.2769166582,-0.9387965152,0.9844055377,0.8882310273,0.006818798626,1.652909141e-15,100.0,100.0,-0.2757892566,-0.1787111194,-2.748939177e-08,0.00509893298,-7.42145608e-08,0.587902891,7678268373.0,0.2874470671,0.5057744282,1.0,29.32775162,-28.52207209,505.572,4.007597158e-16,-0.9387965152,0.4853611176,0.2461000269,0.009375,1.473956,1.460267,0.113831493,1.90407,0.525191
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,67,4611,"(3,-1)",bond,,-0.278198348662,-0.147216226223,0.4159790468,0.2079895234,0.2079895234,0.0,0.665632454,0.1744250608,0.7560563946,-1.421688849,-0.7560563946,-0.3616957622,0.4999385986,0.4999730551,0.009674350397,3.675965077e-15,100.0,100.0,-0.4159790468,-0.3685206711,-5.103261065e-06,0.002774268083,0.0002895222208,1.375238898,47404055610.0,0.4318205806,0.6486974187,1.0,41.41973904,-39.13963769,1430.786,1.400715639e-15,-0.3616957622,1.786293415,2.055382859,0.104095,0.630987,0.571497,-0.2239101689,2.697594,0.370701
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,68,4681,"(3,+1)",ring,,-0.316545799416,-0.167508823258,0.02329780355,0.01164890178,0.01164890178,0.0,0.03116030089,0.003201048143,-0.004229829031,-0.02693047186,0.004229829031,0.1415605197,0.02973461512,0.1490200111,0.0007816567685,1.17995669e-15,4.584819502e-16,0.005206528061,0.02329780355,0.05573846617,-5.15017921e-05,-0.002419341348,-2.122204602e-06,0.8438163335,113345.1156,0.08373371627,0.04731375396,1.0,38.87018437,-38.69956875,107.063,1.887611192e-17,0.1415605197,0.08266320285,-0.0001007894844,-1.216029,0.196334,0.908831,-0.008148510612,1.283151,0.779331
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,69,4750,"(3,-1)",bond,,-0.395106702727,-0.209081462958,0.3108972695,0.1554486347,0.1554486347,0.0,0.09584199338,0.05496996364,0.3264133834,-0.4222553768,-0.3264133834,-0.9222855603,0.9480967272,0.8104046573,0.007553784736,6.813414963e-16,100.0,100.0,-0.3108972695,-0.2146165283,-9.507553228e-05,0.01188773469,6.159612925e-06,0.7167500706,150383590.4,0.4164214239,0.5644844764,1.0,41.9622622,-41.08386755,551.2014,1.884705242e-16,-0.9222855603,0.3151723056,0.1200109924,0.157765,2.10668,1.81961,0.0679448082,3.728248,0.268222
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,70,4820,"(3,-1)",bond,,0.811787527941,0.429579459881,0.2489462304,0.1244731152,0.1244731152,0.0,0.05694981733,0.01210462346,0.215671988,-0.2726218053,-0.215671988,-0.6348886825,0.9610310327,0.8324088186,0.006246156899,9.52186437e-16,100.0,100.0,-0.2489462304,-0.1748096472,-1.038273978e-07,0.003567325218,-1.594513378e-06,0.617496414,57457612.98,0.3115940007,0.4704244196,1.0,34.59060988,-33.96559654,392.2021,2.062709653e-16,-0.6348886825,0.3215966629,0.07353364093,0.034106,1.512023,1.462154,0.06658765212,2.56993,0.389116
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,71,4890,"(3,-1)",bond,,1.939312292371,1.026239869947,0.2759260725,0.1379630362,0.1379630362,0.0,0.04292829548,0.01864501417,0.2774048544,-0.3203331499,-0.2774048544,-0.9379062359,0.9839108764,0.8866458688,0.006821692604,4.563571705e-16,100.0,100.0,-0.2759260725,-0.1792054997,-1.07963091e-08,0.004630651372,-2.151991044e-08,0.5908962718,6999944697.0,0.2846210731,0.5042700436,1.0,29.32916104,-28.52316552,505.7703,1.107074613e-16,-0.9379062359,0.4812693688,0.2423220011,0.008433,1.4806,1.468218,0.1122145837,1.934578,0.516909
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,72,4960,"(3,-1)",bond,,-0.350881669638,-0.185678583296,0.2833430398,0.1416715199,0.1416715199,0.0,0.07198521736,0.03707241126,0.2750616982,-0.3470469155,-0.2750616982,-0.8123059232,0.9596175078,0.8297996665,0.006978219504,4.754642478e-16,100.0,100.0,-0.2833430398,-0.1962548519,-0.01549485922,0.02743815417,-3.333307999e-06,0.7056275786,96688510.86,0.3827206096,0.5256153453,1.0,41.26454417,-40.47065319,498.1745,1.187576704e-16,-0.8123059232,0.3155342885,0.1001891895,0.081152,1.856881,1.717502,0.06808705296,3.079084,0.324772
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,73,5030,"(3,-1)",bond,,-0.292636945215,-0.154856802476,0.3245536465,0.1622768233,0.1622768233,0.0,0.1108191883,0.06671843381,0.3537517092,-0.4645708975,-0.3537517092,-0.9717300834,0.9403635299,0.7988447863,0.007835761326,2.629262124e-16,100.0,100.0,-0.3245536465,-0.2233165292,-7.85402326e-05,0.01107376228,1.266880519e-05,0.7179071099,187777803.7,0.4364403441,0.5822829138,1.0,39.72325139,-38.80482388,576.3224,7.625161168e-17,-0.9717300834,0.3135383966,0.1282353254,0.217857,2.25095,1.848288,0.06793819157,4.096756,0.244096
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,74,5100,"(3,-1)",bond,,-1.680632148157,-0.889352232716,0.2489272822,0.1244636411,0.1244636411,0.0,0.05693897726,0.01203298745,0.2156463364,-0.2725853137,-0.2156463364,-0.6348294366,0.9610357863,0.8324176771,0.00624574915,1.012534338e-15,100.0,100.0,-0.2489272822,-0.1748021666,-2.105712404e-07,0.003550494075,-1.341119259e-06,0.6174980957,57464707.34,0.3114822381,0.4703725261,1.0,34.58711568,-33.96213165,392.1837,2.193256915e-16,-0.6348294366,0.3215736222,0.0735156103,0.0342,1.512068,1.462066,0.06658854754,2.569687,0.389152
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,75,5170,"(3,-1)",bond,,-0.417419521813,-0.22088889833,0.3079408322,0.1539704161,0.1539704161,0.0,0.1662131697,0.07082986008,0.4134896568,-0.5797028265,-0.4134896568,-0.9891059484,0.854727706,0.708094347,0.00749246134,4.13296405e-16,100.0,100.0,-0.3079408322,-0.2553748475,-5.420547908e-08,0.007800377077,-3.688557517e-06,0.8733957822,2066457752.0,0.2827263991,0.4674158542,1.0,41.38346719,-40.04474496,840.0616,1.131294393e-16,-0.9891059484,0.3566424498,0.1609228462,0.124016,1.99685,1.776532,0.01311067368,22.886503,0.043694
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,76,5240,"(3,+1)",ring,,-0.385733733343,-0.204121501161,0.02330350936,0.01165175468,0.01165175468,0.0,0.03116853903,0.003200482167,-0.004228115112,-0.02694042392,0.004228115112,0.1415866166,0.02974291767,0.1490382458,0.0007818278218,1.65482672e-15,6.429598971e-16,0.005142768569,0.02330350936,0.05574232857,-5.294550513e-05,-0.002424944345,-1.085913613e-05,0.8437036246,113354.3019,0.08374747489,0.04732541682,1.0,38.91379117,-38.74325882,107.0108,2.647987835e-17,0.1415866166,0.08256962237,-0.0001008896849,-1.21576,0.196643,0.911397,-0.008152176568,1.282951,0.779453
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,77,5309,"(3,-1)",bond,,-0.313674846934,-0.165989580631,0.3167587024,0.1583793512,0.1583793512,0.0,0.1065125171,0.06436681834,0.3385983515,-0.4451108686,-0.3385983515,-0.9283433377,0.9402643255,0.7987033155,0.007675068551,2.793636078e-16,100.0,100.0,-0.3167587024,-0.218750772,-0.004057108331,0.01820009317,2.924555258e-06,0.7191541152,170987305.3,0.418039605,0.5708657594,1.0,40.2001442,-39.30015126,564.7546,7.888078817e-17,-0.9283433377,0.3128984804,0.1193060809,0.223034,2.182455,1.78446,0.06802775181,3.944604,0.253511
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,78,5379,"(3,-1)",bond,,-5.370704927445,-2.842054654088,0.2755283152,0.1377641576,0.1377641576,0.0,0.04316965983,0.01928698486,0.2770406604,-0.3202103202,-0.2770406604,-0.9354840022,0.983655308,0.8858382216,0.006813278429,5.474022114e-16,100.0,100.0,-0.2755283152,-0.1791315396,-5.668023967e-09,0.005561643795,-3.12821669e-08,0.5895805601,7256771886.0,0.2854354616,0.5031188325,1.0,30.77696847,-29.96870092,507.196,1.325834781e-16,-0.9354840022,0.4822644138,0.2423330004,0.01012,1.477287,1.462487,0.1128706447,1.921601,0.520399
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,79,5449,"(3,-1)",bond,,-0.407859375458,-0.215829886746,0.2794300546,0.1397150273,0.1397150273,0.0,0.06690241862,0.03327120249,0.2666117366,-0.3335141552,-0.2666117366,-0.7988372718,0.9633221306,0.836751918,0.006895727855,2.660870219e-16,100.0,100.0,-0.2794300546,-0.1895197125,-5.146579746e-05,0.00756222661,2.166878601e-06,0.7044723533,87827402.04,0.3464994851,0.5198478728,1.0,40.25680874,-39.48299742,485.5743,6.545218057e-17,-0.7988372718,0.3298996302,0.1047930883,0.109642,1.799637,1.621818,0.06602690244,3.033664,0.329634
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,80,5519,"(3,-1)",bond,,-4.052280162074,-2.144374313964,0.2465769605,0.1232884802,0.1232884802,0.0,0.05737971407,0.01162487263,0.2131649653,-0.2705446793,-0.2131649653,-0.6231410049,0.9592355823,0.8291107165,0.006195132288,6.484632449e-16,100.0,100.0,-0.2465769605,-0.1757748476,-1.224096258e-09,0.00338007473,-9.102972158e-07,0.6124576149,57063702.01,0.3384486371,0.4675980327,1.0,32.04730938,-31.42409697,391.072,1.390058602e-16,-0.6231410049,0.3117593544,0.06812096959,0.009315,1.506346,1.492443,0.0662332978,2.548461,0.392394
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,81,5589,"(3,-1)",bond,,-2.82657428967,-1.495758699018,0.2759352449,0.1379676224,0.1379676224,0.0,0.04293811355,0.01866217302,0.2774242152,-0.3203623287,-0.2774242152,-0.9379444065,0.983905391,0.8866284522,0.006821886614,1.120108439e-15,100.0,100.0,-0.2759352449,-0.1792126659,-1.868748948e-07,0.004599596671,9.468084977e-09,0.5908477547,6995867022.0,0.2846009562,0.5042612973,1.0,29.32603774,-28.5200741,505.7502,2.717364909e-16,-0.9379444065,0.4812472849,0.2423164052,0.008403,1.480663,1.468324,0.1122075069,1.934846,0.516837
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,82,5659,"(3,-1)",bond,,1.9673751913,1.041090116532,0.2815625546,0.1407812773,0.1407812773,0.0,0.04015236796,0.01749311803,0.2844639641,-0.3246163321,-0.2844639641,-0.9772463846,0.9868027891,0.896365816,0.006940708272,2.135051872e-15,100.0,100.0,-0.2815625546,-0.179076285,-1.203188885e-07,0.005230283305,6.405808336e-07,0.5807902746,9297309047.0,0.2947870963,0.5219862271,1.0,30.927844,-30.12608745,503.1103,5.2959127e-16,-0.9772463846,0.5056583308,0.2779794041,0.010139,1.473707,1.458915,0.1185274315,1.871808,0.534243
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,83,5729,"(3,-1)",bond,,-0.379845816253,-0.201005749618,0.3167476791,0.1583738396,0.1583738396,0.0,0.1065232195,0.06439484788,0.3385712082,-0.4450944277,-0.3385712082,-0.9281919544,0.9402465216,0.798677835,0.007674840825,1.695811076e-16,100.0,100.0,-0.3167476791,-0.2187465566,-0.004133982808,0.01820981329,2.166000534e-06,0.7191084966,170931040.8,0.4181866973,0.5708608573,1.0,40.22709392,-39.32718129,564.7042,4.788089425e-17,-0.9281919544,0.3129110393,0.1192816982,0.223288,2.182327,1.783985,0.06803251307,3.944479,0.253519
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,84,5799,"(3,-1)",bond,,-6.319722131564,-3.344252931263,0.2763030359,0.1381515179,0.1381515179,0.0,0.04270557303,0.008875959616,0.2781277736,-0.3208333466,-0.2781277736,-0.9416888023,0.984145864,0.8873951902,0.006829665016,1.930116458e-15,100.0,100.0,-0.2763030359,-0.1793616637,-4.875458045e-09,0.004835434876,1.998762953e-06,0.5895327964,7644662743.0,0.2872547922,0.5054928344,1.0,27.64931409,-26.83861455,508.7221,4.689296961e-16,-0.9416888023,0.485526339,0.2472421724,0.009218,1.476504,1.463018,0.1140750415,1.909209,0.523777
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,85,5869,"(3,+1)",ring,,0.515258021455,0.272662802689,0.01218430525,0.006092152626,0.006092152626,0.0,0.01179648569,0.002468918732,-0.002280519921,-0.009515965765,0.002280519921,0.05630802243,0.02402538256,0.1357185163,0.0004369986461,2.045245017e-15,9.244600914e-16,0.295607738,0.01218430525,0.02139050974,-2.057183289e-07,-0.0003457148905,-2.073972009e-06,0.6079238603,26345.81203,0.03216471176,0.02495172561,1.0,32.42501046,-32.410145,9.32823,1.603711306e-17,0.05630802243,0.05892651287,-3.297479574e-06,-2.416622,0.151096,0.106659,-0.001766314923,2.254676,0.443523
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,86,5938,"(3,-1)",bond,,-0.289717474234,-0.153311884965,0.3192666858,0.1596333429,0.1596333429,0.0,0.1023725534,0.05949482871,0.343664592,-0.4460371454,-0.343664592,-0.9651681543,0.9459254437,0.807056717,0.007726844579,5.737336196e-16,100.0,100.0,-0.3192666858,-0.2193926943,-8.61725024e-05,0.01252671683,1.249883365e-06,0.7158531773,172872911.5,0.4339173238,0.575177729,1.0,38.21661995,-37.31375666,566.5557,1.634102385e-16,-0.9651681543,0.312996118,0.1270607329,0.168874,2.200803,1.88284,0.06833721595,3.897286,0.256589
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,87,6008,"(3,-1)",bond,,-0.401566487112,-0.212499833642,0.324667275,0.1623336375,0.1623336375,0.0,0.1109803825,0.06678851769,0.3540253901,-0.4650057727,-0.3540253901,-0.9721800305,0.9402658791,0.7987049315,0.007838098794,6.759384828e-16,100.0,100.0,-0.324667275,-0.2234157524,-8.315291703e-05,0.01109433135,-1.677581694e-06,0.7179504914,188222224.1,0.4367160135,0.5824111189,1.0,39.83970079,-38.92077173,576.6372,1.961053943e-16,-0.9721800305,0.3133862719,0.128235296,0.217588,2.25234,1.849838,0.06789735489,4.101893,0.24379
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,88,6078,"(3,-1)",bond,,-0.420779295821,-0.222666814168,0.4153595281,0.207679764,0.207679764,0.0,0.6627502694,0.1747597494,0.7545260261,-1.417276295,-0.7545260261,-0.3671030269,0.5008662523,0.5004368986,0.009662153279,5.366193819e-15,100.0,100.0,-0.4153595281,-0.3681218676,-5.46020359e-06,0.002818599569,-6.389008759e-06,1.372492705,47044813290.0,0.431276643,0.6471784811,1.0,41.80804334,-39.5315119,1428.546,2.041422748e-15,-0.3671030269,1.776689335,2.035616528,0.1119,0.635278,0.571344,-0.2226087981,2.710074,0.368994
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,89,6148,"(3,-1)",bond,,0.804862705538,0.425915001676,0.0125919731,0.006295986551,0.006295986551,0.0,0.01077022092,0.002791566598,-0.002119321037,-0.008650899881,0.002119321037,0.05155816782,0.03189933744,0.1537551468,0.0004501398928,2.965303866e-15,1.330077635e-15,0.3217643545,-0.0125919731,0.01823234797,-1.978571687e-07,-0.0003102664778,-1.643896825e-06,0.5639797243,69714.23909,0.03049831511,0.02578910829,1.0,30.98074703,-30.98630923,-3.490335,2.410862101e-17,0.05155816782,0.06882272966,4.574831372e-06,0.978622,0.166637,0.084219,-0.001072987162,3.711241,0.269452
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,90,6218,"(3,+1)",ring,,-1.372775362945,-0.72644143776,0.01225012119,0.006125060597,0.006125060597,0.0,0.01187797535,0.002491833022,-0.002288790938,-0.009589184409,0.002288790938,0.05666706514,0.02412407155,0.1359643739,0.0004391234904,4.911030497e-16,2.217019665e-16,0.2952837777,0.01225012119,0.02150463641,-3.933388624e-07,-0.0003465019304,-1.934080101e-06,0.6083365739,26387.0716,0.03233543566,0.02509424101,1.0,32.44220425,-32.42713671,9.455031,3.873709555e-18,0.05666706514,0.05925945319,-3.394317197e-06,-2.406185,0.151447,0.107701,-0.001783015886,2.249254,0.444592
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,91,6287,"(3,-1)",bond,,-2.834577283975,-1.499993701223,0.2816002911,0.1408001455,0.1408001455,0.0,0.04012633097,0.01747685255,0.2845079728,-0.3246343038,-0.2845079728,-0.9775265672,0.9868254785,0.896446794,0.00694150372,1.110334709e-15,100.0,100.0,-0.2816002911,-0.179072432,-3.485636008e-07,0.005187491508,5.274062072e-07,0.5806342875,9316785934.0,0.2948643546,0.5221150142,1.0,30.91784106,-30.11620771,503.0329,2.754547878e-16,-0.9775265672,0.5058515641,0.2782633213,0.010063,1.473559,1.458878,0.1185782378,1.871357,0.534372
pdi_terminal_functionalized,calculations/pdi_terminal_functionalized/multiwfn_analysis/qtaim/pdi_terminal_functionalized_CPprop.txt,92,6357,"(3,-1)",bond,,-0.265506230734,-0.140499846657,0.2891119747,0.1445559874,0.1445559874,0.0,0.03360886447,0.01508306834,0.2968640962,-0.3304729607,-0.2968640962,-1.053020927,0.9914932229,0.9152484851,0.007099486118,1.19700854e-15,100.0,100.0,-0.2891119747,-0.1795230199,-6.352670578e-05,0.01002896305,-6.873062157e-06,0.6313282205,15764847230.0,0.3132126328,0.5468710326,1.0,33.80481319,-32.93441101,546.1861,3.056820499e-16,-1.053020927,0.5393925765,0.3419419051,0.00635,1.480789,1.471446,0.1287681607,1.791198,0.558286
